# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1599474	1599806	-						67511744	KCV09_RS07330	333		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1599474	1599806	-	WP_151815469.1	WP_151815469.1		NGG1p interacting factor NIF3		67511744	KCV09_RS07330	333	110	
gene	pseudogene	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1600735	1600803	-						67511745	KCV09_RS07335	69		partial;pseudo
CDS	without_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1600735	1600803	-				NGG1p interacting factor NIF3		67511745	KCV09_RS07335	69		partial;pseudo
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1600926	1602119	+						67511746	KCV09_RS07340	1194		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1600926	1602119	+	WP_151815468.1	WP_151815468.1		YbfB/YjiJ family MFS transporter		67511746	KCV09_RS07340	1194	397	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1602347	1606183	-					purL	67511747	KCV09_RS07345	3837		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1602347	1606183	-	WP_151815467.1	WP_151815467.1		phosphoribosylformylglycinamidine synthase	purL	67511747	KCV09_RS07345	3837	1278	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1606438	1607772	+						67511748	KCV09_RS07350	1335		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1606438	1607772	+	WP_004939340.1	WP_004939340.1		deoxyguanosinetriphosphate triphosphohydrolase		67511748	KCV09_RS07350	1335	444	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1607883	1608488	+					ruvA	67511749	KCV09_RS07355	606		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1607883	1608488	+	WP_025094982.1	WP_025094982.1		Holliday junction branch migration protein RuvA	ruvA	67511749	KCV09_RS07355	606	201	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1608496	1609500	+					ruvB	67511750	KCV09_RS07360	1005		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1608496	1609500	+	WP_004939345.1	WP_004939345.1		Holliday junction branch migration DNA helicase RuvB	ruvB	67511750	KCV09_RS07360	1005	334	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1609577	1610209	+						67511751	KCV09_RS07365	633		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1609577	1610209	+	WP_151815466.1	WP_151815466.1		hypothetical protein		67511751	KCV09_RS07365	633	210	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1610498	1610905	+					ybgC	67511752	KCV09_RS07370	408		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1610498	1610905	+	WP_004939350.1	WP_004939350.1		tol-pal system-associated acyl-CoA thioesterase	ybgC	67511752	KCV09_RS07370	408	135	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1610932	1611630	+					tolQ	67511753	KCV09_RS07375	699		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1610932	1611630	+	WP_004939353.1	WP_004939353.1		protein TolQ	tolQ	67511753	KCV09_RS07375	699	232	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1611630	1612076	+					tolR	67511754	KCV09_RS07380	447		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1611630	1612076	+	WP_004939356.1	WP_004939356.1		protein TolR	tolR	67511754	KCV09_RS07380	447	148	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1612080	1613546	+					tolA	67511755	KCV09_RS07385	1467		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1612080	1613546	+	WP_212515729.1	WP_212515729.1		cell envelope integrity protein TolA	tolA	67511755	KCV09_RS07385	1467	488	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1613640	1614923	+					tolB	67511756	KCV09_RS07390	1284		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1613640	1614923	+	WP_004939365.1	WP_004939365.1		Tol-Pal system beta propeller repeat protein TolB	tolB	67511756	KCV09_RS07390	1284	427	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1614954	1615523	+					pal	67511757	KCV09_RS07395	570		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1614954	1615523	+	WP_004939367.1	WP_004939367.1		peptidoglycan-associated lipoprotein Pal	pal	67511757	KCV09_RS07395	570	189	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1615581	1615772	-						67511758	KCV09_RS07400	192		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1615581	1615772	-	WP_004939372.1	WP_004939372.1		NF038105 family protein		67511758	KCV09_RS07400	192	63	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1615951	1616925	+						67511759	KCV09_RS07405	975		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1615951	1616925	+	WP_151815051.1	WP_151815051.1		class 1 fructose-bisphosphatase		67511759	KCV09_RS07405	975	324	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1616975	1617751	+						67511760	KCV09_RS07410	777		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1616975	1617751	+	WP_151815052.1	WP_151815052.1		RNA methyltransferase		67511760	KCV09_RS07410	777	258	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1617915	1618532	+						67511761	KCV09_RS07415	618		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1617915	1618532	+	WP_048765816.1	WP_048765816.1		RNA polymerase sigma factor		67511761	KCV09_RS07415	618	205	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1618519	1618839	+						67511762	KCV09_RS07420	321		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1618519	1618839	+	WP_004939385.1	WP_004939385.1		hypothetical protein		67511762	KCV09_RS07420	321	106	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1618829	1619230	+						67511763	KCV09_RS07425	402		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1618829	1619230	+	WP_004939388.1	WP_004939388.1		DUF3106 domain-containing protein		67511763	KCV09_RS07425	402	133	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1619288	1621696	-						67511764	KCV09_RS07430	2409		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1619288	1621696	-	WP_151815053.1	WP_151815053.1		CSLREA domain-containing protein		67511764	KCV09_RS07430	2409	802	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1621711	1623528	-					rbtA	67511765	KCV09_RS07435	1818		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1621711	1623528	-	WP_212515730.1	WP_212515730.1		rhombotarget A	rbtA	67511765	KCV09_RS07435	1818	605	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1623643	1624350	-					hda	67511766	KCV09_RS07440	708		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1623643	1624350	-	WP_004939397.1	WP_004939397.1		DnaA regulatory inactivator Hda	hda	67511766	KCV09_RS07440	708	235	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1624371	1625561	-						67511767	KCV09_RS07445	1191		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1624371	1625561	-	WP_004948710.1	WP_004948710.1		AI-2E family transporter		67511767	KCV09_RS07445	1191	396	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1625696	1626766	+					purM	67511768	KCV09_RS07450	1071		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1625696	1626766	+	WP_004948712.1	WP_004948712.1		phosphoribosylformylglycinamidine cyclo-ligase	purM	67511768	KCV09_RS07450	1071	356	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1626763	1627395	+					purN	67511769	KCV09_RS07455	633		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1626763	1627395	+	WP_048765810.1	WP_048765810.1		phosphoribosylglycinamide formyltransferase	purN	67511769	KCV09_RS07455	633	210	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1627455	1628258	-						67511770	KCV09_RS07460	804		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1627455	1628258	-	WP_004939412.1	WP_004939412.1		alpha/beta hydrolase		67511770	KCV09_RS07460	804	267	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1628273	1629289	-					sppA	67511771	KCV09_RS07465	1017		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1628273	1629289	-	WP_004939415.1	WP_004939415.1		signal peptide peptidase SppA	sppA	67511771	KCV09_RS07465	1017	338	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1629423	1630439	+						67511772	KCV09_RS07470	1017		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1629423	1630439	+	WP_004939417.1	WP_004939417.1		lysophospholipid acyltransferase family protein		67511772	KCV09_RS07470	1017	338	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1630372	1632798	-						67511773	KCV09_RS07475	2427		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1630372	1632798	-	WP_212515731.1	WP_212515731.1		DNA internalization-related competence protein ComEC/Rec2		67511773	KCV09_RS07475	2427	808	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1632876	1633562	-					lolD	67511774	KCV09_RS07480	687		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1632876	1633562	-	WP_004939423.1	WP_004939423.1		lipoprotein-releasing ABC transporter ATP-binding protein LolD	lolD	67511774	KCV09_RS07480	687	228	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1633555	1634790	-						67511775	KCV09_RS07485	1236		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1633555	1634790	-	WP_151815058.1	WP_151815058.1		lipoprotein-releasing ABC transporter permease subunit		67511775	KCV09_RS07485	1236	411	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1635120	1636037	-						67511776	KCV09_RS07490	918		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1635120	1636037	-	WP_212515732.1	WP_212515732.1		EamA family transporter		67511776	KCV09_RS07490	918	305	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1636046	1636513	-						67511777	KCV09_RS07495	468		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1636046	1636513	-	WP_004939433.1	WP_004939433.1		YaiI/YqxD family protein		67511777	KCV09_RS07495	468	155	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1636735	1637673	+						67511778	KCV09_RS07500	939		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1636735	1637673	+	WP_076032019.1	WP_076032019.1		hypothetical protein		67511778	KCV09_RS07500	939	312	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1637712	1637858	+						67511779	KCV09_RS07505	147		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1637712	1637858	+	WP_004939440.1	WP_004939440.1		hypothetical protein		67511779	KCV09_RS07505	147	48	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1637915	1638994	-					serC	67511780	KCV09_RS07510	1080		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1637915	1638994	-	WP_151815933.1	WP_151815933.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC	67511780	KCV09_RS07510	1080	359	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1639366	1640790	+						67511781	KCV09_RS07515	1425		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1639366	1640790	+	WP_212515733.1	WP_212515733.1		TolC family protein		67511781	KCV09_RS07515	1425	474	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1640804	1641892	+						67511782	KCV09_RS07520	1089		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1640804	1641892	+	WP_212515734.1	WP_212515734.1		biotin/lipoyl-binding protein		67511782	KCV09_RS07520	1089	362	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1641894	1643024	+						67511783	KCV09_RS07525	1131		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1641894	1643024	+	WP_212515735.1	WP_212515735.1		ABC transporter permease		67511783	KCV09_RS07525	1131	376	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1643021	1644127	+						67511784	KCV09_RS07530	1107		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1643021	1644127	+	WP_212515736.1	WP_212515736.1		ABC transporter permease		67511784	KCV09_RS07530	1107	368	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1644170	1646914	-					gyrA	67511785	KCV09_RS07535	2745		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1644170	1646914	-	WP_212515737.1	WP_212515737.1		DNA gyrase subunit A	gyrA	67511785	KCV09_RS07535	2745	914	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1647283	1648218	-						67511786	KCV09_RS07540	936		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1647283	1648218	-	WP_004939462.1	WP_004939462.1		FAD-binding protein		67511786	KCV09_RS07540	936	311	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1648236	1648985	-						67511787	KCV09_RS07545	750		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1648236	1648985	-	WP_004939466.1	WP_004939466.1		electron transfer flavoprotein subunit beta/FixA family protein		67511787	KCV09_RS07545	750	249	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1649401	1650300	-						67511788	KCV09_RS07550	900		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1649401	1650300	-	WP_171497753.1	WP_171497753.1		tyrosine-type recombinase/integrase		67511788	KCV09_RS07550	900	299	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1650477	1651103	+						67511789	KCV09_RS07555	627		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1650477	1651103	+	WP_171497752.1	WP_171497752.1		LysE family transporter		67511789	KCV09_RS07555	627	208	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1651100	1651708	-						67511790	KCV09_RS07560	609		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1651100	1651708	-	WP_151815255.1	WP_151815255.1		alpha/beta hydrolase		67511790	KCV09_RS07560	609	202	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1651809	1652654	-					dapF	67511791	KCV09_RS07565	846		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1651809	1652654	-	WP_151815256.1	WP_151815256.1		diaminopimelate epimerase	dapF	67511791	KCV09_RS07565	846	281	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1652658	1653908	-					lysA	67511792	KCV09_RS07570	1251		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1652658	1653908	-	WP_151815257.1	WP_151815257.1		diaminopimelate decarboxylase	lysA	67511792	KCV09_RS07570	1251	416	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1653932	1654150	-						67511793	KCV09_RS07575	219		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1653932	1654150	-	WP_004948757.1	WP_004948757.1		hypothetical protein		67511793	KCV09_RS07575	219	72	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1654274	1655686	-						67511794	KCV09_RS07580	1413		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1654274	1655686	-	WP_004939488.1	WP_004939488.1		amino acid permease		67511794	KCV09_RS07580	1413	470	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1655940	1657478	-						67511795	KCV09_RS07585	1539		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1655940	1657478	-	WP_151815258.1	WP_151815258.1		alanine:cation symporter family protein		67511795	KCV09_RS07585	1539	512	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1657837	1659216	+					radA	67511796	KCV09_RS07590	1380		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1657837	1659216	+	WP_004939495.1	WP_004939495.1		DNA repair protein RadA	radA	67511796	KCV09_RS07590	1380	459	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1659360	1660358	+						67511797	KCV09_RS07595	999		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1659360	1660358	+	WP_025095008.1	WP_025095008.1		39S ribosomal protein L45		67511797	KCV09_RS07595	999	332	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1660395	1661384	-					genX	67511798	KCV09_RS07600	990		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1660395	1661384	-	WP_151815259.1	WP_151815259.1		EF-P lysine aminoacylase GenX	genX	67511798	KCV09_RS07600	990	329	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1661381	1662448	-						67511799	KCV09_RS07605	1068		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1661381	1662448	-	WP_151815260.1	WP_151815260.1		4-phosphoerythronate dehydrogenase		67511799	KCV09_RS07605	1068	355	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1662557	1662889	-						67511800	KCV09_RS07610	333		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1662557	1662889	-	WP_151815261.1	WP_151815261.1		hypothetical protein		67511800	KCV09_RS07610	333	110	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1663170	1664585	+					antA	67511801	KCV09_RS07615	1416		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1663170	1664585	+	WP_212514985.1	WP_212514985.1		anthranilate 1,2-dioxygenase large subunit	antA	67511801	KCV09_RS07615	1416	471	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1664588	1665079	+					antB	67511802	KCV09_RS07620	492		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1664588	1665079	+	WP_004939507.1	WP_004939507.1		anthranilate 1,2-dioxygenase small subunit	antB	67511802	KCV09_RS07620	492	163	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1665090	1666121	+					antC	67511803	KCV09_RS07625	1032		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1665090	1666121	+	WP_212514986.1	WP_212514986.1		anthranilate 1,2-dioxygenase electron transfer component AntC	antC	67511803	KCV09_RS07625	1032	343	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1666581	1667639	+						67511804	KCV09_RS07630	1059		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1666581	1667639	+	WP_076032001.1	WP_076032001.1		AraC family transcriptional regulator		67511804	KCV09_RS07630	1059	352	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1667727	1668674	-						67511805	KCV09_RS07635	948		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1667727	1668674	-	WP_212514987.1	WP_212514987.1		transporter		67511805	KCV09_RS07635	948	315	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1668723	1669253	-						67511806	KCV09_RS07640	531		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1668723	1669253	-	WP_212514988.1	WP_212514988.1		flavin reductase		67511806	KCV09_RS07640	531	176	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1669277	1670515	-						67511807	KCV09_RS07645	1239		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1669277	1670515	-	WP_212514989.1	WP_212514989.1		FAD-binding oxidoreductase		67511807	KCV09_RS07645	1239	412	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1670564	1671355	-						67511808	KCV09_RS07650	792		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1670564	1671355	-	WP_004939520.1	WP_004939520.1		SDR family oxidoreductase		67511808	KCV09_RS07650	792	263	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1671374	1672621	-						67511809	KCV09_RS07655	1248		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1671374	1672621	-	WP_212514990.1	WP_212514990.1		dienelactone hydrolase family protein		67511809	KCV09_RS07655	1248	415	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1672881	1673858	-						67511810	KCV09_RS07660	978		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1672881	1673858	-	WP_119025961.1	WP_119025961.1		AraC family transcriptional regulator		67511810	KCV09_RS07660	978	325	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1674084	1675358	-						67511811	KCV09_RS07665	1275		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1674084	1675358	-	WP_171063767.1	WP_171063767.1		Glu/Leu/Phe/Val dehydrogenase		67511811	KCV09_RS07665	1275	424	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1675495	1675761	-						67511812	KCV09_RS07670	267		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1675495	1675761	-	WP_004939535.1	WP_004939535.1		PAAR domain-containing protein		67511812	KCV09_RS07670	267	88	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1675785	1676549	-						67511813	KCV09_RS07675	765		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1675785	1676549	-	WP_151976273.1	WP_151976273.1		OmpA family protein		67511813	KCV09_RS07675	765	254	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1676552	1677511	-					tagF	67511814	KCV09_RS07680	960		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1676552	1677511	-	WP_212514991.1	WP_212514991.1		type VI secretion system-associated protein TagF	tagF	67511814	KCV09_RS07680	960	319	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1677546	1681367	-					tssM	67511815	KCV09_RS07685	3822		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1677546	1681367	-	WP_212514992.1	WP_212514992.1		type VI secretion system membrane subunit TssM	tssM	67511815	KCV09_RS07685	3822	1273	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1681408	1682811	-						67511816	KCV09_RS07690	1404		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1681408	1682811	-	WP_212514993.1	WP_212514993.1		hypothetical protein		67511816	KCV09_RS07690	1404	467	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1682808	1683806	-					tssG	67511817	KCV09_RS07695	999		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1682808	1683806	-	WP_151796235.1	WP_151796235.1		type VI secretion system baseplate subunit TssG	tssG	67511817	KCV09_RS07695	999	332	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1683770	1685581	-					tssF	67511818	KCV09_RS07700	1812		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1683770	1685581	-	WP_212514994.1	WP_212514994.1		type VI secretion system baseplate subunit TssF	tssF	67511818	KCV09_RS07700	1812	603	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1685593	1686066	-					tssE	67511819	KCV09_RS07705	474		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1685593	1686066	-	WP_039910098.1	WP_039910098.1		type VI secretion system baseplate subunit TssE	tssE	67511819	KCV09_RS07705	474	157	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1686136	1686639	-						67511820	KCV09_RS07710	504		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1686136	1686639	-	WP_004939568.1	WP_004939568.1		type VI secretion system tube protein Hcp		67511820	KCV09_RS07710	504	167	
gene	protein_coding	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1686685	1688169	-					tssC	67511821	KCV09_RS07715	1485		
CDS	with_protein	GCF_018139125.1	Primary Assembly	chromosome		NZ_CP073241.1	1686685	1688169	-	WP_004939570.1	WP_004939570.1		type VI secretion system contractile sheath large subunit	tssC	67511821	KCV09_RS07715	1485	494	
