# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1771754	1772872	+	WP_005179770.1	WP_005179770.1		PilT/PilU family type 4a pilus ATPase		69466643	GA693_RS08820	1119	372	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1772946	1773383	-					fur	69466644	GA693_RS08825	438		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1772946	1773383	-	WP_005179771.1	WP_005179771.1		ferric iron uptake transcriptional regulator	fur	69466644	GA693_RS08825	438	145	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1773496	1773894	+					bamE	69466645	GA693_RS08830	399		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1773496	1773894	+	WP_005179773.1	WP_005179773.1		outer membrane protein assembly factor BamE	bamE	69466645	GA693_RS08830	399	132	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1773937	1774260	-						69466646	GA693_RS08835	324		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1773937	1774260	-	WP_005179774.1	WP_005179774.1		RnfH family protein		69466646	GA693_RS08835	324	107	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1774260	1775342	-						69466647	GA693_RS08840	1083		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1774260	1775342	-	WP_127800517.1	WP_127800517.1		hypothetical protein		69466647	GA693_RS08840	1083	360	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1775509	1775964	-						69466648	GA693_RS08845	456		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1775509	1775964	-	WP_005179777.1	WP_005179777.1		bacteriohemerythrin		69466648	GA693_RS08845	456	151	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1776221	1777069	-						69466649	GA693_RS08850	849		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1776221	1777069	-	WP_075168090.1	WP_075168090.1		class II glutamine amidotransferase		69466649	GA693_RS08850	849	282	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1777156	1777968	-						69466650	GA693_RS08855	813		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1777156	1777968	-	WP_160241045.1	WP_160241045.1		GNAT family N-acetyltransferase		69466650	GA693_RS08855	813	270	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1778083	1778985	-					argB	69466651	GA693_RS08860	903		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1778083	1778985	-	WP_016659457.1	WP_016659457.1		acetylglutamate kinase	argB	69466651	GA693_RS08860	903	300	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1778996	1780420	-						69466652	GA693_RS08865	1425		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1778996	1780420	-	WP_005179784.1	WP_005179784.1		phosphomannomutase/phosphoglucomutase		69466652	GA693_RS08865	1425	474	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1780614	1781066	-					dut	69466653	GA693_RS08870	453		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1780614	1781066	-	WP_005179786.1	WP_005179786.1		dUTP diphosphatase	dut	69466653	GA693_RS08870	453	150	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1781097	1783136	-						69466654	GA693_RS08875	2040		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1781097	1783136	-	WP_005179787.1	WP_005179787.1		UvrD-helicase domain-containing protein		69466654	GA693_RS08875	2040	679	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1783264	1783914	-						69466655	GA693_RS08880	651		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1783264	1783914	-	WP_104472555.1	WP_104472555.1		OmpA family protein		69466655	GA693_RS08880	651	216	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1784157	1785077	+						69466656	GA693_RS08885	921		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1784157	1785077	+	WP_005179793.1	WP_005179793.1		acyltransferase		69466656	GA693_RS08885	921	306	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1785096	1786151	+						69466657	GA693_RS08890	1056		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1785096	1786151	+	WP_035363269.1	WP_035363269.1		hypothetical protein		69466657	GA693_RS08890	1056	351	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1786273	1786995	+					minC	69466658	GA693_RS08895	723		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1786273	1786995	+	WP_005179806.1	WP_005179806.1		septum site-determining protein MinC	minC	69466658	GA693_RS08895	723	240	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1787064	1787876	+					minD	69466659	GA693_RS08900	813		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1787064	1787876	+	WP_005179808.1	WP_005179808.1		septum site-determining protein MinD	minD	69466659	GA693_RS08900	813	270	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1787879	1788151	+					minE	69466660	GA693_RS08905	273		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1787879	1788151	+	WP_160241044.1	WP_160241044.1		cell division topological specificity factor MinE	minE	69466660	GA693_RS08905	273	90	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1788354	1788641	+						69466661	GA693_RS08910	288		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1788354	1788641	+	WP_005179823.1	WP_005179823.1		PA4642 family protein		69466661	GA693_RS08910	288	95	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1788704	1791763	-						69466662	GA693_RS08915	3060		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1788704	1791763	-	WP_160241043.1	WP_160241043.1		DNA translocase FtsK		69466662	GA693_RS08915	3060	1019	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1792011	1792967	+					trxB	69466663	GA693_RS08920	957		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1792011	1792967	+	WP_016659465.1	WP_016659465.1		thioredoxin-disulfide reductase	trxB	69466663	GA693_RS08920	957	318	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1793048	1793779	+					aat	69466664	GA693_RS08925	732		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1793048	1793779	+	WP_005179830.1	WP_005179830.1		leucyl/phenylalanyl-tRNA--protein transferase	aat	69466664	GA693_RS08925	732	243	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1793796	1794611	+						69466665	GA693_RS08930	816		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1793796	1794611	+	WP_005179833.1	WP_005179833.1		arginyltransferase		69466665	GA693_RS08930	816	271	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1794631	1795095	-					rimI	69466666	GA693_RS08935	465		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1794631	1795095	-	WP_160241042.1	WP_160241042.1		ribosomal protein S18-alanine N-acetyltransferase	rimI	69466666	GA693_RS08935	465	154	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1795199	1796080	-						69466667	GA693_RS08940	882		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1795199	1796080	-	WP_160241041.1	WP_160241041.1		metal-dependent hydrolase		69466667	GA693_RS08940	882	293	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1796293	1797483	-					tuf	69466668	GA693_RS08945	1191		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1796293	1797483	-	WP_160241040.1	WP_160241040.1		elongation factor Tu	tuf	69466668	GA693_RS08945	1191	396	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1797578	1799713	-					fusA	69466669	GA693_RS08950	2136		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1797578	1799713	-	WP_160241039.1	WP_160241039.1		elongation factor G	fusA	69466669	GA693_RS08950	2136	711	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1799846	1800316	-					rpsG	69466670	GA693_RS08955	471		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1799846	1800316	-	WP_005179845.1	WP_005179845.1		30S ribosomal protein S7	rpsG	69466670	GA693_RS08955	471	156	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1800496	1800870	-					rpsL	69466671	GA693_RS08960	375		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1800496	1800870	-	WP_002050319.1	WP_002050319.1		30S ribosomal protein S12	rpsL	69466671	GA693_RS08960	375	124	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1801034	1802482	-						69466672	GA693_RS08965	1449		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1801034	1802482	-	WP_160241038.1	WP_160241038.1		EcsC family protein		69466672	GA693_RS08965	1449	482	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1802759	1803988	+						69466673	GA693_RS08970	1230		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1802759	1803988	+	WP_005179853.1	WP_005179853.1		hypothetical protein		69466673	GA693_RS08970	1230	409	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1804008	1804460	+						69466674	GA693_RS08975	453		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1804008	1804460	+	WP_005179856.1	WP_005179856.1		CopD family protein		69466674	GA693_RS08975	453	150	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1804516	1805979	-						69466675	GA693_RS08980	1464		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1804516	1805979	-	WP_016659472.1	WP_016659472.1		amino acid permease		69466675	GA693_RS08980	1464	487	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1806128	1806490	-						69466676	GA693_RS08985	363		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1806128	1806490	-	WP_005179861.1	WP_005179861.1		RidA family protein		69466676	GA693_RS08985	363	120	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1806515	1807627	-					alr	69466677	GA693_RS08990	1113		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1806515	1807627	-	WP_160241037.1	WP_160241037.1		alanine racemase	alr	69466677	GA693_RS08990	1113	370	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1807650	1808903	-						69466678	GA693_RS08995	1254		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1807650	1808903	-	WP_160241036.1	WP_160241036.1		D-amino acid dehydrogenase		69466678	GA693_RS08995	1254	417	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1809043	1809510	+						69466679	GA693_RS09000	468		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1809043	1809510	+	WP_005179867.1	WP_005179867.1		Lrp/AsnC ligand binding domain-containing protein		69466679	GA693_RS09000	468	155	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1809609	1810289	-						69466680	GA693_RS09005	681		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1809609	1810289	-	WP_045795528.1	WP_045795528.1		HAD-IA family hydrolase		69466680	GA693_RS09005	681	226	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1810382	1811149	+						69466681	GA693_RS09010	768		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1810382	1811149	+	WP_016659477.1	WP_016659477.1		hydroxymethylpyrimidine/phosphomethylpyrimidine kinase		69466681	GA693_RS09010	768	255	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1811228	1812322	-						69466682	GA693_RS09015	1095		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1811228	1812322	-	WP_160241035.1	WP_160241035.1		catalase family protein		69466682	GA693_RS09015	1095	364	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1812476	1813132	-						69466683	GA693_RS09020	657		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1812476	1813132	-	WP_160241034.1	WP_160241034.1		NERD domain-containing protein		69466683	GA693_RS09020	657	218	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1813367	1813852	-						69466684	GA693_RS09025	486		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1813367	1813852	-	WP_005179878.1	WP_005179878.1		methylated-DNA--[protein]-cysteine S-methyltransferase		69466684	GA693_RS09025	486	161	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1813886	1814203	-					sugE	69466685	GA693_RS09030	318		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1813886	1814203	-	WP_104472520.1	WP_104472520.1		quaternary ammonium compound efflux SMR transporter SugE	sugE	69466685	GA693_RS09030	318	105	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1814515	1815216	-						69466686	GA693_RS09035	702		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1814515	1815216	-	WP_228718925.1	WP_228718925.1		copper resistance protein B		69466686	GA693_RS09035	702	233	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1815446	1817260	-						69466687	GA693_RS09040	1815		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1815446	1817260	-	WP_160241032.1	WP_160241032.1		copper resistance system multicopper oxidase		69466687	GA693_RS09040	1815	604	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1817302	1817769	-						69466688	GA693_RS09045	468		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1817302	1817769	-	WP_180056333.1	WP_180056333.1		hypothetical protein		69466688	GA693_RS09045	468	155	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1818177	1818863	-					rpe	69466689	GA693_RS09050	687		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1818177	1818863	-	WP_016659485.1	WP_016659485.1		ribulose-phosphate 3-epimerase	rpe	69466689	GA693_RS09050	687	228	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1819042	1819326	+						69466690	GA693_RS09055	285		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1819042	1819326	+	WP_160241031.1	WP_160241031.1		DUF2218 domain-containing protein		69466690	GA693_RS09055	285	94	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1819343	1820380	-						69466691	GA693_RS09060	1038		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1819343	1820380	-	WP_160241030.1	WP_160241030.1		M48 family metallopeptidase		69466691	GA693_RS09060	1038	345	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1820392	1821495	-						69466692	GA693_RS09065	1104		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1820392	1821495	-	WP_160241029.1	WP_160241029.1		DUF898 domain-containing protein		69466692	GA693_RS09065	1104	367	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1821615	1822451	-					fghA	69466693	GA693_RS09070	837		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1821615	1822451	-	WP_160241028.1	WP_160241028.1		S-formylglutathione hydrolase	fghA	69466693	GA693_RS09070	837	278	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1822466	1823872	-						69466694	GA693_RS09075	1407		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1822466	1823872	-	WP_035363274.1	WP_035363274.1		caspase family protein		69466694	GA693_RS09075	1407	468	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1823986	1824813	-						69466695	GA693_RS09080	828		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1823986	1824813	-	WP_160241027.1	WP_160241027.1		class I SAM-dependent methyltransferase		69466695	GA693_RS09080	828	275	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1824807	1825631	-						69466696	GA693_RS09085	825		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1824807	1825631	-	WP_160241026.1	WP_160241026.1		undecaprenyl-diphosphate phosphatase		69466696	GA693_RS09085	825	274	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1825644	1826309	-					tsaB	69466697	GA693_RS09090	666		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1825644	1826309	-	WP_160241025.1	WP_160241025.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	tsaB	69466697	GA693_RS09090	666	221	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1826433	1826960	-						69466698	GA693_RS09095	528		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1826433	1826960	-	WP_171502419.1	WP_171502419.1		gamma carbonic anhydrase family protein		69466698	GA693_RS09095	528	175	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1826973	1827581	-						69466699	GA693_RS09100	609		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1826973	1827581	-	WP_160241023.1	WP_160241023.1		CoA pyrophosphatase		69466699	GA693_RS09100	609	202	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1827704	1828252	+						69466700	GA693_RS09105	549		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1827704	1828252	+	WP_104470910.1	WP_104470910.1		NUDIX hydrolase		69466700	GA693_RS09105	549	182	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1828323	1830251	-						69466701	GA693_RS09110	1929		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1828323	1830251	-	WP_104495152.1	WP_104495152.1		flagellar protein FilF		69466701	GA693_RS09110	1929	642	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1830270	1831517	-					filE	69466702	GA693_RS09115	1248		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1830270	1831517	-	WP_005179905.1	WP_005179905.1		putative pilus assembly protein FilE	filE	69466702	GA693_RS09115	1248	415	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1831511	1833175	-						69466703	GA693_RS09120	1665		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1831511	1833175	-	WP_016659496.1	WP_016659496.1		outer membrane protein transport protein		69466703	GA693_RS09120	1665	554	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1833188	1834357	-						69466704	GA693_RS09125	1170		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1833188	1834357	-	WP_160241022.1	WP_160241022.1		hypothetical protein		69466704	GA693_RS09125	1170	389	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1834406	1835239	-						69466705	GA693_RS09130	834		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1834406	1835239	-	WP_045795549.1	WP_045795549.1		C39 family peptidase		69466705	GA693_RS09130	834	277	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1835435	1836496	-						69466706	GA693_RS09135	1062		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1835435	1836496	-	WP_160241021.1	WP_160241021.1		pilus assembly protein FilA		69466706	GA693_RS09135	1062	353	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1836746	1838083	+						69466707	GA693_RS09140	1338		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1836746	1838083	+	WP_160241020.1	WP_160241020.1		anthranilate synthase component I family protein		69466707	GA693_RS09140	1338	445	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1838207	1839295	-					hisC	69466708	GA693_RS09145	1089		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1838207	1839295	-	WP_075175510.1	WP_075175510.1		histidinol-phosphate transaminase	hisC	69466708	GA693_RS09145	1089	362	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1839395	1840696	-					hisD	69466709	GA693_RS09150	1302		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1839395	1840696	-	WP_168398540.1	WP_168398540.1		histidinol dehydrogenase	hisD	69466709	GA693_RS09150	1302	433	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1840881	1841582	-					hisG	69466710	GA693_RS09155	702		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1840881	1841582	-	WP_005179926.1	WP_005179926.1		ATP phosphoribosyltransferase	hisG	69466710	GA693_RS09155	702	233	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1841582	1842838	-					murA	69466711	GA693_RS09160	1257		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1841582	1842838	-	WP_005179929.1	WP_005179929.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA	69466711	GA693_RS09160	1257	418	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1842846	1843097	-					ibaG	69466712	GA693_RS09165	252		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1842846	1843097	-	WP_005179933.1	WP_005179933.1		BolA family iron metabolism protein IbaG	ibaG	69466712	GA693_RS09165	252	83	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1843234	1843566	-					raiA	69466713	GA693_RS09170	333		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1843234	1843566	-	WP_005179935.1	WP_005179935.1		ribosome-associated translation inhibitor RaiA	raiA	69466713	GA693_RS09170	333	110	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1843742	1845193	-						69466714	GA693_RS09175	1452		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1843742	1845193	-	WP_160241019.1	WP_160241019.1		RNA polymerase factor sigma-54		69466714	GA693_RS09175	1452	483	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1845339	1846589	-						69466715	GA693_RS09180	1251		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1845339	1846589	-	WP_171502397.1	WP_171502397.1		esterase-like activity of phytase family protein		69466715	GA693_RS09180	1251	416	
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1846817	1846931	-					rrf	69466716	GA693_RS09185	115		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1846817	1846931	-				5S ribosomal RNA	rrf	69466716	GA693_RS09185	115		
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1847123	1850012	-						69466717	GA693_RS09190	2890		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1847123	1850012	-				23S ribosomal RNA		69466717	GA693_RS09190	2890		
gene	tRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850366	1850441	-						69466718	GA693_RS09195	76		
tRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850366	1850441	-				tRNA-Ala		69466718	GA693_RS09195	76		anticodon=TGC
gene	tRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850554	1850630	-						69466719	GA693_RS09200	77		
tRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850554	1850630	-				tRNA-Ile		69466719	GA693_RS09200	77		anticodon=GAT
gene	rRNA	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850692	1852228	-						69466720	GA693_RS09205	1537		
rRNA		GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1850692	1852228	-				16S ribosomal RNA		69466720	GA693_RS09205	1537		
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1852804	1853265	+						69466721	GA693_RS09210	462		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1852804	1853265	+	WP_228718917.1	WP_228718917.1		YfiR family protein		69466721	GA693_RS09210	462	153	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1853258	1853401	+						69467842	GA693_RS14895	144		
CDS	with_protein	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1853258	1853401	+	WP_160241016.1	WP_160241016.1		hypothetical protein		69467842	GA693_RS14895	144	47	
gene	protein_coding	GCF_009914475.1	Primary Assembly	chromosome		NZ_CP045198.1	1853398	1854486	+						69466722	GA693_RS09220	1089		
