# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1677075	1677296	+						58163279	FSC11_RS08115	222		old_locus_tag=FSC11_08120
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1677075	1677296	+	WP_163166218.1	WP_163166218.1		hypothetical protein		58163279	FSC11_RS08115	222	73	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1677265	1678119	-						58163280	FSC11_RS08120	855		old_locus_tag=FSC11_08125
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1677265	1678119	-	WP_163166220.1	WP_163166220.1		DMT family transporter		58163280	FSC11_RS08120	855	284	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1678214	1679248	-					fba	58163281	FSC11_RS08125	1035		old_locus_tag=FSC11_08130
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1678214	1679248	-	WP_004812686.1	WP_004812686.1		fructose-bisphosphate aldolase class II	fba	58163281	FSC11_RS08125	1035	344	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1679368	1679646	-						58163282	FSC11_RS08130	279		old_locus_tag=FSC11_08135
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1679368	1679646	-	WP_163166222.1	WP_163166222.1		hypothetical protein		58163282	FSC11_RS08130	279	92	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1679801	1680988	-						58163283	FSC11_RS08135	1188		old_locus_tag=FSC11_08140
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1679801	1680988	-	WP_163166224.1	WP_163166224.1		phosphoglycerate kinase		58163283	FSC11_RS08135	1188	395	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1681129	1681512	+						58163284	FSC11_RS08140	384		old_locus_tag=FSC11_08145
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1681129	1681512	+	WP_005221773.1	WP_005221773.1		DUF2237 domain-containing protein		58163284	FSC11_RS08140	384	127	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1681512	1682105	+						58163285	FSC11_RS08145	594		old_locus_tag=FSC11_08150
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1681512	1682105	+	WP_163166226.1	WP_163166226.1		Maf family nucleotide pyrophosphatase		58163285	FSC11_RS08145	594	197	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1682165	1683535	-						58163286	FSC11_RS08150	1371		old_locus_tag=FSC11_08155
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1682165	1683535	-	WP_163166228.1	WP_163166228.1		BapA prefix-like domain-containing protein		58163286	FSC11_RS08150	1371	456	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1683908	1685080	+						58163287	FSC11_RS08155	1173		old_locus_tag=FSC11_08160
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1683908	1685080	+	WP_163166230.1	WP_163166230.1		cupin domain-containing protein		58163287	FSC11_RS08155	1173	390	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1685159	1685938	-						58163288	FSC11_RS08160	780		old_locus_tag=FSC11_08165
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1685159	1685938	-	WP_004812679.1	WP_004812679.1		glutathione S-transferase N-terminal domain-containing protein		58163288	FSC11_RS08160	780	259	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1686040	1686549	-					rraA	58163289	FSC11_RS08165	510		old_locus_tag=FSC11_08170
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1686040	1686549	-	WP_163166232.1	WP_163166232.1		ribonuclease E activity regulator RraA	rraA	58163289	FSC11_RS08165	510	169	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1686561	1687226	-						58163290	FSC11_RS08170	666		old_locus_tag=FSC11_08175
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1686561	1687226	-	WP_004812676.1	WP_004812676.1		NAD-dependent epimerase/dehydratase family protein		58163290	FSC11_RS08170	666	221	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1687440	1687709	+					rpsT	58163291	FSC11_RS08175	270		old_locus_tag=FSC11_08180
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1687440	1687709	+	WP_004786139.1	WP_004786139.1		30S ribosomal protein S20	rpsT	58163291	FSC11_RS08175	270	89	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1688204	1688953	-						58163292	FSC11_RS08180	750		old_locus_tag=FSC11_08185
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1688204	1688953	-	WP_163166234.1	WP_163166234.1		histidine phosphatase family protein		58163292	FSC11_RS08180	750	249	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1689014	1689865	-						58163293	FSC11_RS08185	852		old_locus_tag=FSC11_08190
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1689014	1689865	-	WP_163166236.1	WP_163166236.1		3'(2'),5'-bisphosphate nucleotidase CysQ		58163293	FSC11_RS08185	852	283	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1689878	1690564	+						58163294	FSC11_RS08190	687		old_locus_tag=FSC11_08195
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1689878	1690564	+	WP_163166238.1	WP_163166238.1		HAD-IA family hydrolase		58163294	FSC11_RS08190	687	228	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1690557	1690997	+						58163295	FSC11_RS08195	441		old_locus_tag=FSC11_08200
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1690557	1690997	+	WP_004812671.1	WP_004812671.1		RNA-binding protein		58163295	FSC11_RS08195	441	146	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1691144	1692187	+					recA	58163296	FSC11_RS08200	1044		old_locus_tag=FSC11_08205
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1691144	1692187	+	WP_163166240.1	WP_163166240.1		recombinase RecA	recA	58163296	FSC11_RS08200	1044	347	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1692265	1692882	+						58163297	FSC11_RS08205	618		old_locus_tag=FSC11_08210
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1692265	1692882	+	WP_163166242.1	WP_163166242.1		recombination regulator RecX		58163297	FSC11_RS08205	618	205	
gene	SRP_RNA	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1693093	1693189	-					ffs	58163298	FSC11_RS08210	97		old_locus_tag=FSC11_08215
ncRNA	SRP_RNA	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1693093	1693189	-				signal recognition particle sRNA small type	ffs	58163298	FSC11_RS08210	97		
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1693483	1694304	+						58163299	FSC11_RS08215	822		old_locus_tag=FSC11_08220
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1693483	1694304	+	WP_163166244.1	WP_163166244.1		tetratricopeptide repeat protein		58163299	FSC11_RS08215	822	273	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1694363	1695151	-					lpxA	58163300	FSC11_RS08220	789		old_locus_tag=FSC11_08225
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1694363	1695151	-	WP_163166246.1	WP_163166246.1		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA	58163300	FSC11_RS08220	789	262	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1695148	1695633	-					fabZ	58163301	FSC11_RS08225	486		old_locus_tag=FSC11_08230
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1695148	1695633	-	WP_026056779.1	WP_026056779.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ	58163301	FSC11_RS08225	486	161	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1695639	1696709	-					lpxD	58163302	FSC11_RS08230	1071		old_locus_tag=FSC11_08235
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1695639	1696709	-	WP_163166248.1	WP_163166248.1		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	58163302	FSC11_RS08230	1071	356	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1696713	1697210	-						58163303	FSC11_RS08235	498		old_locus_tag=FSC11_08240
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1696713	1697210	-	WP_163166250.1	WP_163166250.1		OmpH family outer membrane protein		58163303	FSC11_RS08235	498	165	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1697300	1699810	-					bamA	58163304	FSC11_RS08240	2511		old_locus_tag=FSC11_08245
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1697300	1699810	-	WP_163166252.1	WP_163166252.1		outer membrane protein assembly factor BamA	bamA	58163304	FSC11_RS08240	2511	836	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1699851	1701206	-					rseP	58163305	FSC11_RS08245	1356		old_locus_tag=FSC11_08250
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1699851	1701206	-	WP_004812654.1	WP_004812654.1		RIP metalloprotease RseP	rseP	58163305	FSC11_RS08245	1356	451	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1701210	1702406	-					ispC	58163306	FSC11_RS08250	1197		old_locus_tag=FSC11_08255
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1701210	1702406	-	WP_163166254.1	WP_163166254.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase	ispC	58163306	FSC11_RS08250	1197	398	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1702407	1703231	-						58163307	FSC11_RS08255	825		old_locus_tag=FSC11_08260
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1702407	1703231	-	WP_163166256.1	WP_163166256.1		phosphatidate cytidylyltransferase		58163307	FSC11_RS08255	825	274	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1703235	1703987	-					uppS	58163308	FSC11_RS08260	753		old_locus_tag=FSC11_08265
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1703235	1703987	-	WP_163166258.1	WP_163166258.1		di-trans,poly-cis-decaprenylcistransferase	uppS	58163308	FSC11_RS08260	753	250	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1703995	1704549	-					frr	58163309	FSC11_RS08265	555		old_locus_tag=FSC11_08270
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1703995	1704549	-	WP_004812648.1	WP_004812648.1		ribosome recycling factor	frr	58163309	FSC11_RS08265	555	184	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1704627	1705355	-					pyrH	58163310	FSC11_RS08270	729		old_locus_tag=FSC11_08275
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1704627	1705355	-	WP_004812647.1	WP_004812647.1		UMP kinase	pyrH	58163310	FSC11_RS08270	729	242	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1705396	1706739	-					rimO	58163311	FSC11_RS08275	1344		old_locus_tag=FSC11_08280
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1705396	1706739	-	WP_004894397.1	WP_004894397.1		30S ribosomal protein S12 methylthiotransferase RimO	rimO	58163311	FSC11_RS08275	1344	447	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1707091	1708200	+						58163312	FSC11_RS08280	1110		old_locus_tag=FSC11_08285
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1707091	1708200	+	WP_004812645.1	WP_004812645.1		PAS domain-containing protein		58163312	FSC11_RS08280	1110	369	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1708187	1709659	+					glnG	58163313	FSC11_RS08285	1473		old_locus_tag=FSC11_08290
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1708187	1709659	+	WP_004894395.1	WP_004894395.1		nitrogen regulation protein NR(I)	glnG	58163313	FSC11_RS08285	1473	490	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1709720	1710046	-						58163314	FSC11_RS08290	327		old_locus_tag=FSC11_08295
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1709720	1710046	-	WP_163166260.1	WP_163166260.1		hypothetical protein		58163314	FSC11_RS08290	327	108	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1710175	1711206	-						58163315	FSC11_RS08295	1032		old_locus_tag=FSC11_08300
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1710175	1711206	-	WP_227590967.1	WP_227590967.1		MFS transporter		58163315	FSC11_RS08295	1032	343	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1711161	1711385	-						68605053	FSC11_RS16275	225		
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1711161	1711385	-	WP_227590968.1	WP_227590968.1		hypothetical protein		68605053	FSC11_RS16275	225	74	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1711688	1713568	-					mnmG	58163316	FSC11_RS08300	1881		old_locus_tag=FSC11_08305
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1711688	1713568	-	WP_163166262.1	WP_163166262.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	58163316	FSC11_RS08300	1881	626	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1713834	1714178	+						58163317	FSC11_RS08305	345		old_locus_tag=FSC11_08310
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1713834	1714178	+	WP_163166264.1	WP_163166264.1		hypothetical protein		58163317	FSC11_RS08305	345	114	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1714305	1715195	+						58163318	FSC11_RS08310	891		old_locus_tag=FSC11_08315
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1714305	1715195	+	WP_163166266.1	WP_163166266.1		bile acid:sodium symporter family protein		58163318	FSC11_RS08310	891	296	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1715277	1716164	+						58163319	FSC11_RS08315	888		old_locus_tag=FSC11_08320
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1715277	1716164	+	WP_005221741.1	WP_005221741.1		bile acid:sodium symporter family protein		58163319	FSC11_RS08315	888	295	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1716299	1717201	+					prmA	58163320	FSC11_RS08320	903		old_locus_tag=FSC11_08325
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1716299	1717201	+	WP_048881686.1	WP_048881686.1		50S ribosomal protein L11 methyltransferase	prmA	58163320	FSC11_RS08320	903	300	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1717216	1718094	+						58163321	FSC11_RS08325	879		old_locus_tag=FSC11_08330
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1717216	1718094	+	WP_163166268.1	WP_163166268.1		DUF3426 domain-containing protein		58163321	FSC11_RS08325	879	292	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1718495	1718764	+					fis	58163322	FSC11_RS08330	270		old_locus_tag=FSC11_08335
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1718495	1718764	+	WP_001086304.1	WP_001086304.1		DNA-binding transcriptional regulator Fis	fis	58163322	FSC11_RS08330	270	89	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1718859	1720433	+					purH	58163323	FSC11_RS08335	1575		old_locus_tag=FSC11_08340
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1718859	1720433	+	WP_005221736.1	WP_005221736.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	58163323	FSC11_RS08335	1575	524	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1720561	1721844	+					purD	58163324	FSC11_RS08340	1284		old_locus_tag=FSC11_08345
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1720561	1721844	+	WP_163166270.1	WP_163166270.1		phosphoribosylamine--glycine ligase	purD	58163324	FSC11_RS08340	1284	427	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1721930	1722592	+						58163325	FSC11_RS08345	663		old_locus_tag=FSC11_08350
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1721930	1722592	+	WP_163166272.1	WP_163166272.1		TIGR02391 family protein		58163325	FSC11_RS08345	663	220	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1722782	1723339	+						58163326	FSC11_RS08350	558		old_locus_tag=FSC11_08355
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1722782	1723339	+	WP_163166274.1	WP_163166274.1		GNAT family N-acetyltransferase		58163326	FSC11_RS08350	558	185	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1723930	1724805	+						58163327	FSC11_RS08355	876		old_locus_tag=FSC11_08360
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1723930	1724805	+	WP_163166276.1	WP_163166276.1		NLPA lipoprotein		58163327	FSC11_RS08355	876	291	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1724879	1725904	+						58163328	FSC11_RS08360	1026		old_locus_tag=FSC11_08365
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1724879	1725904	+	WP_163166278.1	WP_163166278.1		ATP-binding cassette domain-containing protein		58163328	FSC11_RS08360	1026	341	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1725901	1726596	+						58163329	FSC11_RS08365	696		old_locus_tag=FSC11_08370
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1725901	1726596	+	WP_071321091.1	WP_071321091.1		ABC transporter permease		58163329	FSC11_RS08365	696	231	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1727192	1730764	+					dnaE	58163330	FSC11_RS08370	3573		old_locus_tag=FSC11_08375
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1727192	1730764	+	WP_163166280.1	WP_163166280.1		DNA polymerase III subunit alpha	dnaE	58163330	FSC11_RS08370	3573	1190	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1730800	1731648	+						58163331	FSC11_RS08375	849		old_locus_tag=FSC11_08380
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1730800	1731648	+	WP_163166282.1	WP_163166282.1		RNA methyltransferase		58163331	FSC11_RS08375	849	282	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1731648	1732457	+					cysE	58163332	FSC11_RS08380	810		old_locus_tag=FSC11_08385
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1731648	1732457	+	WP_163166283.1	WP_163166283.1		serine O-acetyltransferase	cysE	58163332	FSC11_RS08380	810	269	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1732563	1733471	+						58163333	FSC11_RS08385	909		old_locus_tag=FSC11_08390
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1732563	1733471	+	WP_004812606.1	WP_004812606.1		hypothetical protein		58163333	FSC11_RS08385	909	302	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1733602	1735611	+						58163334	FSC11_RS08390	2010		old_locus_tag=FSC11_08395
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1733602	1735611	+	WP_227590969.1	WP_227590969.1		alpha/beta hydrolase		58163334	FSC11_RS08390	2010	669	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1735907	1737145	+						58163335	FSC11_RS08395	1239		old_locus_tag=FSC11_08400
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1735907	1737145	+	WP_163166287.1	WP_163166287.1		diguanylate cyclase		58163335	FSC11_RS08395	1239	412	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1737522	1739522	-						58163336	FSC11_RS08400	2001		old_locus_tag=FSC11_08405
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1737522	1739522	-	WP_163166289.1	WP_163166289.1		DUF262 domain-containing HNH endonuclease family protein		58163336	FSC11_RS08400	2001	666	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1739522	1740937	-						58163337	FSC11_RS08405	1416		old_locus_tag=FSC11_08410
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1739522	1740937	-	WP_163166291.1	WP_163166291.1		DUF262 domain-containing protein		58163337	FSC11_RS08405	1416	471	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1740934	1741500	-						58163338	FSC11_RS08410	567		old_locus_tag=FSC11_08415
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1740934	1741500	-	WP_163166293.1	WP_163166293.1		macro domain-containing protein		58163338	FSC11_RS08410	567	188	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1741500	1744412	-						58163339	FSC11_RS08415	2913		old_locus_tag=FSC11_08420
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1741500	1744412	-	WP_163166295.1	WP_163166295.1		type I restriction endonuclease subunit R		58163339	FSC11_RS08415	2913	970	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1744514	1744855	+						58163340	FSC11_RS08420	342		old_locus_tag=FSC11_08425
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1744514	1744855	+	WP_163166297.1	WP_163166297.1		hypothetical protein		58163340	FSC11_RS08420	342	113	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1744923	1745189	-						58163341	FSC11_RS08425	267		old_locus_tag=FSC11_08430
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1744923	1745189	-	WP_163166299.1	WP_163166299.1		hypothetical protein		58163341	FSC11_RS08425	267	88	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1745201	1745566	-						58163342	FSC11_RS08430	366		old_locus_tag=FSC11_08435
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1745201	1745566	-	WP_171521709.1	WP_171521709.1		hypothetical protein		58163342	FSC11_RS08430	366	121	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1745586	1746464	-						58163343	FSC11_RS08435	879		old_locus_tag=FSC11_08440
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1745586	1746464	-	WP_163166301.1	WP_163166301.1		hypothetical protein		58163343	FSC11_RS08435	879	292	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1746476	1747588	-						58163344	FSC11_RS08440	1113		old_locus_tag=FSC11_08445
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1746476	1747588	-	WP_163166303.1	WP_163166303.1		hypothetical protein		58163344	FSC11_RS08440	1113	370	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1747918	1748769	-						58163345	FSC11_RS08445	852		old_locus_tag=FSC11_08450
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1747918	1748769	-	WP_163166305.1	WP_163166305.1		HNH endonuclease		58163345	FSC11_RS08445	852	283	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1748832	1750049	-						58163346	FSC11_RS08450	1218		old_locus_tag=FSC11_08455
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1748832	1750049	-	WP_163166307.1	WP_163166307.1		restriction endonuclease subunit S		58163346	FSC11_RS08450	1218	405	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1750049	1751620	-						58163347	FSC11_RS08455	1572		old_locus_tag=FSC11_08460
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1750049	1751620	-	WP_163166309.1	WP_163166309.1		type I restriction-modification system subunit M		58163347	FSC11_RS08455	1572	523	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1751731	1752726	-						58163348	FSC11_RS08460	996		old_locus_tag=FSC11_08465
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1751731	1752726	-	WP_163166319.1	WP_163166319.1		hypothetical protein		58163348	FSC11_RS08460	996	331	
gene	protein_coding	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1752772	1753869	-						58163349	FSC11_RS08465	1098		old_locus_tag=FSC11_08470
CDS	with_protein	GCF_010918895.1	Primary Assembly	chromosome		NZ_CP044483.1	1752772	1753869	-	WP_163166321.1	WP_163166321.1		inovirus-type Gp2 protein		58163349	FSC11_RS08465	1098	365	
