# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1729683	1730396	+	WP_071850839.1	WP_071850839.1		DUF3108 domain-containing protein		69583128	J7649_RS08145	714	237	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1730485	1731060	+						69583129	J7649_RS08150	576		old_locus_tag=J7649_08150
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1730485	1731060	+	WP_005094083.1	WP_005094083.1		xanthine phosphoribosyltransferase		69583129	J7649_RS08150	576	191	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1731372	1732046	-						69583130	J7649_RS08155	675		old_locus_tag=J7649_08155
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1731372	1732046	-	WP_005101144.1	WP_005101144.1		hypothetical protein		69583130	J7649_RS08155	675	224	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1732131	1733336	-						69583131	J7649_RS08160	1206		old_locus_tag=J7649_08160
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1732131	1733336	-	WP_219307350.1	WP_219307350.1		HfaB protein		69583131	J7649_RS08160	1206	401	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1733330	1733707	-						69583132	J7649_RS08165	378		old_locus_tag=J7649_08165
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1733330	1733707	-	WP_005108624.1	WP_005108624.1		hypothetical protein		69583132	J7649_RS08165	378	125	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1734554	1734997	+						69583133	J7649_RS08170	444		old_locus_tag=J7649_08170
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1734554	1734997	+	WP_171065047.1	WP_171065047.1		hypothetical protein		69583133	J7649_RS08170	444	147	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1735045	1735641	-					wrbA	69583134	J7649_RS08175	597		old_locus_tag=J7649_08175
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1735045	1735641	-	WP_034438516.1	WP_034438516.1		NAD(P)H:quinone oxidoreductase	wrbA	69583134	J7649_RS08175	597	198	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1735754	1737001	+						69583135	J7649_RS08180	1248		old_locus_tag=J7649_08180
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1735754	1737001	+	WP_004281448.1	WP_004281448.1		YihY family inner membrane protein		69583135	J7649_RS08180	1248	415	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1737031	1737918	-					yddG	69583136	J7649_RS08185	888		old_locus_tag=J7649_08185
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1737031	1737918	-	WP_004281450.1	WP_004281450.1		aromatic amino acid DMT transporter YddG	yddG	69583136	J7649_RS08185	888	295	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1737915	1738853	-						69583137	J7649_RS08190	939		old_locus_tag=J7649_08190
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1737915	1738853	-	WP_219307352.1	WP_219307352.1		DMT family transporter		69583137	J7649_RS08190	939	312	
gene	pseudogene	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1738958	1739779	+						69583138	J7649_RS08195	822		pseudo;old_locus_tag=J7649_08195
CDS	without_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1738958	1739779	+				helix-turn-helix transcriptional regulator		69583138	J7649_RS08195	822		pseudo
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1739832	1740473	-						69583139	J7649_RS08200	642		old_locus_tag=J7649_08200
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1739832	1740473	-	WP_180180559.1	WP_180180559.1		fumarylacetoacetate hydrolase family protein		69583139	J7649_RS08200	642	213	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1740511	1741008	-						69583140	J7649_RS08205	498		old_locus_tag=J7649_08205
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1740511	1741008	-	WP_219307354.1	WP_219307354.1		YcxB family protein		69583140	J7649_RS08205	498	165	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1741167	1742465	+						69583141	J7649_RS08210	1299		old_locus_tag=J7649_08210
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1741167	1742465	+	WP_219307356.1	WP_219307356.1		SRPBCC family protein		69583141	J7649_RS08210	1299	432	
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1742571	1742647	-						69583142	J7649_RS08215	77		old_locus_tag=J7649_08215
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1742571	1742647	-				tRNA-Arg		69583142	J7649_RS08215	77		anticodon=ACG
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1742933	1743538	-						69583143	J7649_RS08220	606		old_locus_tag=J7649_08220
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1742933	1743538	-	WP_219307358.1	WP_219307358.1		dihydrofolate reductase family protein		69583143	J7649_RS08220	606	201	
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743657	1743733	-						69583144	J7649_RS08225	77		old_locus_tag=J7649_08225
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743657	1743733	-				tRNA-Arg		69583144	J7649_RS08225	77		anticodon=ACG
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743782	1743858	-						69583145	J7649_RS08230	77		old_locus_tag=J7649_08230
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743782	1743858	-				tRNA-Arg		69583145	J7649_RS08230	77		anticodon=ACG
gene	tRNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743875	1743964	-						69583146	J7649_RS08235	90		old_locus_tag=J7649_08235
tRNA		GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1743875	1743964	-				tRNA-Ser		69583146	J7649_RS08235	90		anticodon=GCT
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1744228	1746675	+					rnr	69583147	J7649_RS08240	2448		old_locus_tag=J7649_08240
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1744228	1746675	+	WP_219307361.1	WP_219307361.1		ribonuclease R	rnr	69583147	J7649_RS08240	2448	815	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1747132	1749186	+						69583148	J7649_RS08245	2055		old_locus_tag=J7649_08245
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1747132	1749186	+	WP_219310081.1	WP_219310081.1		M3 family metallopeptidase		69583148	J7649_RS08245	2055	684	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749227	1749436	+						69583149	J7649_RS08250	210		old_locus_tag=J7649_08250
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749227	1749436	+	WP_171054337.1	WP_171054337.1		YheV family putative metal-binding protein		69583149	J7649_RS08250	210	69	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749454	1749888	+						69583150	J7649_RS08255	435		old_locus_tag=J7649_08255
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749454	1749888	+	WP_005101172.1	WP_005101172.1		hypothetical protein		69583150	J7649_RS08255	435	144	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749944	1750825	+						69583151	J7649_RS08260	882		old_locus_tag=J7649_08260
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1749944	1750825	+	WP_219307363.1	WP_219307363.1		DMT family transporter		69583151	J7649_RS08260	882	293	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1750888	1753170	-						69583152	J7649_RS08265	2283		old_locus_tag=J7649_08265
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1750888	1753170	-	WP_219307365.1	WP_219307365.1		TRAP transporter large permease subunit		69583152	J7649_RS08265	2283	760	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1753368	1753940	-					rrtA	69583153	J7649_RS08270	573		old_locus_tag=J7649_08270
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1753368	1753940	-	WP_219307367.1	WP_219307367.1		rhombosortase	rrtA	69583153	J7649_RS08270	573	190	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1754008	1755048	-						69583154	J7649_RS08275	1041		old_locus_tag=J7649_08275
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1754008	1755048	-	WP_004281480.1	WP_004281480.1		hypothetical protein		69583154	J7649_RS08275	1041	346	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1755583	1755969	-						69583155	J7649_RS08280	387		old_locus_tag=J7649_08280
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1755583	1755969	-	WP_148334990.1	WP_148334990.1		hypothetical protein		69583155	J7649_RS08280	387	128	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1755962	1756219	-						69583156	J7649_RS08285	258		old_locus_tag=J7649_08285
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1755962	1756219	-	WP_004281484.1	WP_004281484.1		succinate dehydrogenase assembly factor 2		69583156	J7649_RS08285	258	85	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1756403	1757575	+						69583157	J7649_RS08290	1173		old_locus_tag=J7649_08290
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1756403	1757575	+	WP_219307369.1	WP_219307369.1		acyl-CoA dehydrogenase family protein		69583157	J7649_RS08290	1173	390	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1757636	1759126	-						69583158	J7649_RS08295	1491		old_locus_tag=J7649_08295
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1757636	1759126	-	WP_219307371.1	WP_219307371.1		NAD(P)/FAD-dependent oxidoreductase		69583158	J7649_RS08295	1491	496	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1759344	1759709	-					rplQ	69583159	J7649_RS08300	366		old_locus_tag=J7649_08300
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1759344	1759709	-	WP_004281488.1	WP_004281488.1		50S ribosomal protein L17	rplQ	69583159	J7649_RS08300	366	121	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1759728	1760735	-					rpoA	69583160	J7649_RS08305	1008		old_locus_tag=J7649_08305
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1759728	1760735	-	WP_004281489.1	WP_004281489.1		DNA-directed RNA polymerase subunit alpha	rpoA	69583160	J7649_RS08305	1008	335	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1760752	1761378	-					rpsD	69583161	J7649_RS08310	627		old_locus_tag=J7649_08310
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1760752	1761378	-	WP_004281490.1	WP_004281490.1		30S ribosomal protein S4	rpsD	69583161	J7649_RS08310	627	208	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1761391	1761777	-					rpsK	69583162	J7649_RS08315	387		old_locus_tag=J7649_08315
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1761391	1761777	-	WP_004281491.1	WP_004281491.1		30S ribosomal protein S11	rpsK	69583162	J7649_RS08315	387	128	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1761797	1762153	-					rpsM	69583163	J7649_RS08320	357		old_locus_tag=J7649_08320
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1761797	1762153	-	WP_004281492.1	WP_004281492.1		30S ribosomal protein S13	rpsM	69583163	J7649_RS08320	357	118	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1762259	1762375	-					rpmJ	69583164	J7649_RS08325	117		old_locus_tag=J7649_08325
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1762259	1762375	-	WP_000867907.1	WP_000867907.1		50S ribosomal protein L36	rpmJ	69583164	J7649_RS08325	117	38	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1762395	1763714	-					secY	69583165	J7649_RS08330	1320		old_locus_tag=J7649_08330
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1762395	1763714	-	WP_171054339.1	WP_171054339.1		preprotein translocase subunit SecY	secY	69583165	J7649_RS08330	1320	439	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1763760	1764200	-					rplO	69583166	J7649_RS08335	441		old_locus_tag=J7649_08335
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1763760	1764200	-	WP_004281494.1	WP_004281494.1		50S ribosomal protein L15	rplO	69583166	J7649_RS08335	441	146	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764204	1764380	-					rpmD	69583167	J7649_RS08340	177		old_locus_tag=J7649_08340
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764204	1764380	-	WP_004281495.1	WP_004281495.1		50S ribosomal protein L30	rpmD	69583167	J7649_RS08340	177	58	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764387	1764884	-					rpsE	69583168	J7649_RS08345	498		old_locus_tag=J7649_08345
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764387	1764884	-	WP_004281496.1	WP_004281496.1		30S ribosomal protein S5	rpsE	69583168	J7649_RS08345	498	165	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764887	1765237	-					rplR	69583169	J7649_RS08350	351		old_locus_tag=J7649_08350
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1764887	1765237	-	WP_004281497.1	WP_004281497.1		50S ribosomal protein L18	rplR	69583169	J7649_RS08350	351	116	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1765252	1765785	-					rplF	69583170	J7649_RS08355	534		old_locus_tag=J7649_08355
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1765252	1765785	-	WP_004645059.1	WP_004645059.1		50S ribosomal protein L6	rplF	69583170	J7649_RS08355	534	177	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1765799	1766194	-					rpsH	69583171	J7649_RS08360	396		old_locus_tag=J7649_08360
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1765799	1766194	-	WP_004281499.1	WP_004281499.1		30S ribosomal protein S8	rpsH	69583171	J7649_RS08360	396	131	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1766207	1766512	-					rpsN	69583172	J7649_RS08365	306		old_locus_tag=J7649_08365
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1766207	1766512	-	WP_004732275.1	WP_004732275.1		30S ribosomal protein S14	rpsN	69583172	J7649_RS08365	306	101	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1766522	1767058	-					rplE	69583173	J7649_RS08370	537		old_locus_tag=J7649_08370
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1766522	1767058	-	WP_004645057.1	WP_004645057.1		50S ribosomal protein L5	rplE	69583173	J7649_RS08370	537	178	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767075	1767392	-					rplX	69583174	J7649_RS08375	318		old_locus_tag=J7649_08375
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767075	1767392	-	WP_004281502.1	WP_004281502.1		50S ribosomal protein L24	rplX	69583174	J7649_RS08375	318	105	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767402	1767770	-					rplN	69583175	J7649_RS08380	369		old_locus_tag=J7649_08380
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767402	1767770	-	WP_004281503.1	WP_004281503.1		50S ribosomal protein L14	rplN	69583175	J7649_RS08380	369	122	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767862	1768119	-					rpsQ	69583176	J7649_RS08385	258		old_locus_tag=J7649_08385
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1767862	1768119	-	WP_004281504.1	WP_004281504.1		30S ribosomal protein S17	rpsQ	69583176	J7649_RS08385	258	85	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768116	1768313	-					rpmC	69583177	J7649_RS08390	198		old_locus_tag=J7649_08390
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768116	1768313	-	WP_004281505.1	WP_004281505.1		50S ribosomal protein L29	rpmC	69583177	J7649_RS08390	198	65	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768313	1768726	-					rplP	69583178	J7649_RS08395	414		old_locus_tag=J7649_08395
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768313	1768726	-	WP_004281506.1	WP_004281506.1		50S ribosomal protein L16	rplP	69583178	J7649_RS08395	414	137	
gene	pseudogene	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768666	1769482	-					rpsC	69583179	J7649_RS08400	817		pseudo;old_locus_tag=J7649_08400
CDS	without_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1768666	1769482	-				30S ribosomal protein S3	rpsC	69583179	J7649_RS08400	817		pseudo
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1769484	1769813	-					rplV	69583180	J7649_RS08405	330		old_locus_tag=J7649_08405
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1769484	1769813	-	WP_001982638.1	WP_001982638.1		50S ribosomal protein L22	rplV	69583180	J7649_RS08405	330	109	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1769825	1770100	-					rpsS	69583181	J7649_RS08410	276		old_locus_tag=J7649_08410
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1769825	1770100	-	WP_004281508.1	WP_004281508.1		30S ribosomal protein S19	rpsS	69583181	J7649_RS08410	276	91	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1770120	1770944	-					rplB	69583182	J7649_RS08415	825		old_locus_tag=J7649_08415
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1770120	1770944	-	WP_004281509.1	WP_004281509.1		50S ribosomal protein L2	rplB	69583182	J7649_RS08415	825	274	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1770956	1771276	-					rplW	69583183	J7649_RS08420	321		old_locus_tag=J7649_08420
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1770956	1771276	-	WP_004281510.1	WP_004281510.1		50S ribosomal protein L23	rplW	69583183	J7649_RS08420	321	106	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1771273	1771875	-					rplD	69583184	J7649_RS08425	603		old_locus_tag=J7649_08425
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1771273	1771875	-	WP_004281511.1	WP_004281511.1		50S ribosomal protein L4	rplD	69583184	J7649_RS08425	603	200	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1771887	1772525	-					rplC	69583185	J7649_RS08430	639		old_locus_tag=J7649_08430
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1771887	1772525	-	WP_004645054.1	WP_004645054.1		50S ribosomal protein L3	rplC	69583185	J7649_RS08430	639	212	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1772586	1772897	-					rpsJ	69583186	J7649_RS08435	312		old_locus_tag=J7649_08435
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1772586	1772897	-	WP_000070912.1	WP_000070912.1		30S ribosomal protein S10	rpsJ	69583186	J7649_RS08435	312	103	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1773170	1773904	-						69583187	J7649_RS08440	735		old_locus_tag=J7649_08440
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1773170	1773904	-	WP_005108602.1	WP_005108602.1		type 1 glutamine amidotransferase		69583187	J7649_RS08440	735	244	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1774068	1775270	+						69583188	J7649_RS08445	1203		old_locus_tag=J7649_08445
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1774068	1775270	+	WP_219307373.1	WP_219307373.1		PLP-dependent transferase		69583188	J7649_RS08445	1203	400	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1775289	1776839	+						69583189	J7649_RS08450	1551		old_locus_tag=J7649_08450
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1775289	1776839	+	WP_219307375.1	WP_219307375.1		DUF853 family protein		69583189	J7649_RS08450	1551	516	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1776993	1777754	+						69583190	J7649_RS08455	762		old_locus_tag=J7649_08455
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1776993	1777754	+	WP_004281516.1	WP_004281516.1		globin domain-containing protein		69583190	J7649_RS08455	762	253	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1777852	1778292	+						69583191	J7649_RS08460	441		old_locus_tag=J7649_08460
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1777852	1778292	+	WP_219307377.1	WP_219307377.1		Rrf2 family transcriptional regulator		69583191	J7649_RS08460	441	146	
gene	pseudogene	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1778398	1779156	+					yihA	69583192	J7649_RS08465	759		partial;pseudo;old_locus_tag=J7649_08465
CDS	without_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1778398	1779156	+				ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	69583192	J7649_RS08465	759		partial;pseudo
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1779448	1780695	-						69583193	J7649_RS08470	1248		old_locus_tag=J7649_08470
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1779448	1780695	-	WP_228738632.1	WP_228738632.1		dicarboxylate/amino acid:cation symporter		69583193	J7649_RS08470	1248	415	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1780868	1781740	-						69583194	J7649_RS08475	873		old_locus_tag=J7649_08475
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1780868	1781740	-	WP_004645045.1	WP_004645045.1		acyl-CoA thioesterase II		69583194	J7649_RS08475	873	290	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1782024	1784591	+					plsB	69583195	J7649_RS08480	2568		old_locus_tag=J7649_08480
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1782024	1784591	+	WP_219307384.1	WP_219307384.1		glycerol-3-phosphate 1-O-acyltransferase PlsB	plsB	69583195	J7649_RS08480	2568	855	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1784783	1785586	-						69583196	J7649_RS08485	804		old_locus_tag=J7649_08485
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1784783	1785586	-	WP_005249885.1	WP_005249885.1		NAD(P)H-binding protein		69583196	J7649_RS08485	804	267	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1785620	1787665	+					recG	69583197	J7649_RS08490	2046		old_locus_tag=J7649_08490
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1785620	1787665	+	WP_219307387.1	WP_219307387.1		ATP-dependent DNA helicase RecG	recG	69583197	J7649_RS08490	2046	681	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1787652	1788287	+						69583198	J7649_RS08495	636		old_locus_tag=J7649_08495
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1787652	1788287	+	WP_219307389.1	WP_219307389.1		ComF family protein		69583198	J7649_RS08495	636	211	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1788292	1788693	-						69583199	J7649_RS08500	402		old_locus_tag=J7649_08500
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1788292	1788693	-	WP_219307391.1	WP_219307391.1		NUDIX domain-containing protein		69583199	J7649_RS08500	402	133	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1788724	1789314	-						69583200	J7649_RS08505	591		old_locus_tag=J7649_08505
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1788724	1789314	-	WP_219307393.1	WP_219307393.1		TIGR00730 family Rossman fold protein		69583200	J7649_RS08505	591	196	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1789467	1790480	+						69583201	J7649_RS08510	1014		old_locus_tag=J7649_08510
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	1789467	1790480	+	WP_005248226.1	WP_005248226.1		magnesium and cobalt transporter CorA		69583201	J7649_RS08510	1014	337	
